carat,depth,table,cut_0,cut_1,cut_2,cut_3,cut_4,color_1,color_2,color_3,color_4,color_5,color_6,color_7,clarity_0,clarity_1,clarity_2,clarity_3,clarity_4,clarity_5,clarity_6,clarity_7,price
1.51,64.0,58.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7062
0.3,62.1,54.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,401
1.5,61.3,57.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5593
1.03,65.2,56.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3530
0.33,61.3,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,666
0.54,61.7,55.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1650
0.43,62.3,57.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,868
0.29,59.2,58.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,619
1.2,62.9,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2360
0.75,62.0,55.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3402
0.58,62.7,58.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1641
0.5,61.4,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1867
1.11,60.4,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6445
1.03,62.8,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4764
0.7,62.4,58.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2382
0.41,60.9,53.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,969
0.5,61.4,59.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1155
0.59,59.4,63.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2145
0.45,63.9,57.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,829
1.24,63.2,55.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5486
1.52,62.8,54.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12359
1.12,62.3,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5291
0.42,61.4,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1103
0.3,61.9,57.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,911
1.0,59.3,61.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5987
1.01,63.1,58.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3563
1.51,62.1,58.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15821
0.3,62.0,59.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,844
0.6,62.8,57.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2061
0.41,61.3,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1439
0.41,62.2,58.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,899
0.31,62.4,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,802
0.7,61.6,57.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1699
1.06,60.4,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3799
0.91,64.0,61.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3973
1.0,62.3,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4077
1.05,59.3,59.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5952
0.3,62.5,54.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,911
0.59,60.8,56.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1195
0.43,62.5,55.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,993
0.28,61.5,58.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,646
1.9,60.9,55.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12165
1.01,62.0,59.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6666
0.42,63.0,57.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,970
1.06,61.0,58.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5075
0.41,63.1,56.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1061
0.56,61.4,61.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1819
1.05,61.2,58.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5433
1.04,62.2,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9115
0.51,60.8,56.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2041
1.27,61.1,58.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7849
1.21,61.0,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7789
0.42,62.7,57.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,773
0.5,62.0,56.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1676
0.31,60.9,57.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,734
0.9,63.0,57.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4643
0.85,63.6,57.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2372
0.4,63.8,56.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,687
1.2,62.6,61.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4250
0.67,62.1,54.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1550
0.55,63.1,56.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1593
0.73,64.7,56.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1631
0.23,62.5,58.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,530
1.5,65.4,58.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7644
1.66,63.0,57.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8901
0.33,59.6,61.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,450
1.16,61.8,55.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10907
1.5,68.1,59.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6209
0.35,59.5,58.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,767
0.9,63.7,61.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3303
1.3,57.1,63.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6443
0.42,62.6,57.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1087
0.24,61.3,57.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,449
0.41,60.5,60.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1015
0.75,61.7,55.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3562
0.7,65.8,56.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2415
0.54,61.3,57.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1572
1.0,60.7,59.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4080
0.56,61.9,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2298
0.9,62.1,61.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3535
0.55,62.1,55.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1551
0.47,61.8,60.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1102
1.6,62.1,58.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8852
0.33,63.2,56.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1109
0.51,61.5,56.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1875
0.36,61.4,54.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,505
1.54,61.6,57.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10740
0.55,59.6,57.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1145
0.4,60.5,58.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,720
1.14,59.5,59.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4935
0.9,61.8,56.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3253
0.3,62.6,55.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,491
0.34,62.2,58.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,596
1.53,63.1,59.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8654
1.37,60.7,60.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5156
0.51,63.3,58.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2925
0.31,62.2,53.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,706
0.4,62.5,60.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1050
0.54,61.0,56.1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1240
0.7,61.8,60.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2936
0.32,61.7,55.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,921
1.0,63.1,63.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4630
0.9,63.0,61.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3810
0.51,60.9,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1383
0.38,61.5,54.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,968
0.34,61.6,57.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,686
0.3,63.2,55.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,378
0.8,62.6,57.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3720
0.37,60.5,59.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,794
1.01,59.8,61.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3535
1.01,62.5,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7741
0.73,62.6,58.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2377
0.81,62.0,55.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2559
0.26,62.9,54.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,430
0.25,62.9,59.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,576
0.7,63.8,60.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2290
0.3,61.8,57.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,949
0.27,62.2,59.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,622
1.09,43.0,54.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4778
0.28,62.0,55.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,522
1.0,61.2,61.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6190
1.58,62.3,57.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6441
0.32,61.0,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,758
0.9,60.9,57.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4201
1.23,61.8,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4025
1.32,61.2,58.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6300
0.5,62.1,62.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1559
0.7,63.2,60.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1959
0.82,59.9,62.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2893
1.38,60.2,59.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6175
0.52,63.5,54.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1773
0.53,62.3,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2045
1.17,62.2,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4488
0.52,61.6,55.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1374
1.01,62.6,54.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4239
1.22,61.0,55.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6052
0.52,63.7,55.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1203
0.55,61.9,54.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1402
1.47,62.8,57.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11113
0.31,60.5,57.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,837
0.7,61.7,56.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2310
0.71,63.4,58.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2368
1.06,61.0,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3321
0.3,61.3,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,675
0.31,61.7,55.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,871
1.02,62.4,55.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4398
0.74,60.7,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3831
0.71,62.6,63.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1883
0.3,61.0,57.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,447
0.51,61.5,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1781
0.42,62.5,57.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1389
0.46,61.2,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1039
0.73,62.4,58.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2519
0.61,59.7,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2115
1.02,63.5,56.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5758
1.18,61.0,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7881
0.53,63.4,58.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1636
1.31,61.9,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9085
1.52,61.8,58.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10316
1.51,61.7,55.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14482
0.7,61.2,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2270
1.01,60.8,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3733
1.02,62.0,59.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6238
1.5,59.3,61.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10584
0.31,63.4,56.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,802
0.46,62.7,53.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1216
1.0,63.0,56.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3640
0.42,62.1,57.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,773
0.55,58.1,62.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1589
1.09,60.5,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5149
0.36,61.4,56.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1140
0.32,61.6,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,540
0.71,60.2,60.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2345
1.2,58.5,61.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4778
1.5,63.8,57.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5416
1.51,62.0,57.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9150
0.55,61.0,55.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1857
0.32,63.0,55.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,449
0.3,62.2,57.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,764
0.8,63.8,59.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2941
0.41,61.6,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1007
1.33,59.9,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6614
1.0,64.4,57.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4295
1.22,58.9,59.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7152
0.42,62.4,55.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,984
0.32,62.8,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,756
0.32,62.1,60.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,561
0.25,60.0,63.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,388
0.26,61.4,56.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,657
0.7,61.4,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2240
0.5,63.2,57.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1316
0.7,59.7,57.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2347
1.0,62.7,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2058
1.14,62.0,54.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6628
1.23,61.4,55.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11417
0.72,61.1,59.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2993
1.77,62.0,56.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7771
1.51,63.2,60.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8462
0.91,62.5,61.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4434
0.57,61.8,57.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1173
0.24,60.9,55.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,547
0.34,62.6,55.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,745
0.32,61.6,55.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,854
0.33,60.9,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,492
0.3,61.4,54.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,675
0.3,61.6,55.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,838
1.5,62.8,56.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11154
1.32,62.4,58.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,14842
0.3,62.1,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,873
0.42,61.0,60.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,958
0.33,61.9,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,743
1.51,62.3,58.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7034
0.92,58.8,57.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5390
0.41,62.1,56.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,999
0.74,61.4,56.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2956
0.36,61.1,55.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,746
1.0,65.1,55.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3265
1.55,62.3,54.8,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9117
0.31,61.1,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,975
0.9,62.5,58.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3001
1.22,61.1,58.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6012
0.24,61.3,56.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,449
1.51,60.9,59.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7812
1.21,61.9,54.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5341
0.73,61.8,56.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2728
0.57,61.4,58.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1949
0.3,62.4,54.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,508
0.33,62.6,55.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,898
1.51,65.6,56.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7188
1.53,62.9,60.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10145
0.3,61.1,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,911
0.82,62.6,59.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2648
1.38,58.3,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5487
0.7,62.4,56.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2596
0.33,61.0,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,722
1.24,62.2,59.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7222
0.7,62.7,57.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2515
0.37,61.6,55.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1162
0.6,62.3,59.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1449
0.79,62.8,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2878
0.42,62.4,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,984
0.9,62.2,65.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3274
0.54,62.2,57.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1662
1.01,62.4,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5999
0.9,60.2,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3894
0.42,59.5,57.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,898
0.53,63.4,56.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1727
0.26,62.1,55.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,478
0.34,61.2,55.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,875
0.62,63.0,56.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1808
0.53,62.2,54.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1827
0.39,61.5,56.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,926
0.34,62.5,57.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,765
