carat,depth,table,cut_0,cut_1,cut_2,cut_3,cut_4,color_1,color_2,color_3,color_4,color_5,color_6,color_7,clarity_0,clarity_1,clarity_2,clarity_3,clarity_4,clarity_5,clarity_6,clarity_7,price
2.14,60.3,60.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18526
2.0,61.0,51.6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13203
2.33,63.2,56.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13500
2.02,56.2,61.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15695
2.03,62.2,59.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16693
2.19,61.8,57.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18693
5.01,65.5,59.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18018
3.0,60.7,59.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16970
3.01,59.8,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14220
2.0,69.8,54.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5914
2.01,61.4,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17987
2.27,67.6,55.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5733
2.14,58.2,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17742
2.0,64.1,58.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9193
2.0,63.3,56.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15851
2.01,61.6,56.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15188
4.01,61.0,61.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15223
2.01,61.5,55.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11602
2.02,59.4,59.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14211
2.52,65.1,56.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15776
2.01,62.5,56.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17068
2.02,60.1,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16944
2.02,62.6,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14182
2.01,59.2,62.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16626
2.0,57.9,60.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18759
2.03,58.1,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10879
2.07,60.6,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14935
2.26,62.2,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17312
2.01,62.5,57.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15140
2.02,62.1,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12485
2.01,63.6,57.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16149
2.0,62.4,58.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14973
2.01,60.3,60.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16881
2.06,61.7,59.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16857
2.32,62.6,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18080
2.51,59.5,65.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14251
2.09,60.6,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14383
2.5,64.0,55.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14502
2.09,61.2,57.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12377
2.01,58.2,63.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18027
2.01,60.6,62.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16582
2.1,59.5,69.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16506
2.47,62.5,56.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14970
2.02,62.2,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14574
2.01,62.2,57.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16410
2.08,59.0,59.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15696
2.0,62.2,57.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11988
2.17,62.3,60.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13395
2.02,59.2,60.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11757
2.01,60.3,58.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17826
2.01,61.4,63.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10009
2.75,60.9,57.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13156
2.0,65.4,58.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11966
2.0,66.8,55.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8037
2.2,60.4,60.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15897
2.17,62.1,61.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15760
2.0,61.0,58.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14406
2.02,61.5,59.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17887
2.11,67.2,60.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15282
2.01,59.8,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15977
2.01,60.5,61.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16287
2.0,62.9,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13420
2.13,62.4,56.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12753
2.01,59.5,58.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13669
2.68,63.5,56.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9665
2.06,60.7,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13908
2.48,56.7,66.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15030
2.25,60.5,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16575
2.38,62.4,58.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12364
2.3,63.8,55.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12944
2.31,60.7,63.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12369
2.06,59.0,64.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14920
2.01,63.0,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18172
2.0,65.6,58.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15762
2.01,62.1,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13387
2.21,60.2,60.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18128
2.03,63.7,58.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16412
2.09,61.3,59.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12377
2.3,61.6,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18304
2.48,63.0,62.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17448
2.02,61.1,61.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13991
2.23,60.5,61.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12770
2.08,60.2,60.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18128
2.01,62.2,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17849
3.5,62.8,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12587
2.07,61.2,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14476
2.03,63.1,58.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13858
2.36,58.9,64.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12286
2.0,66.3,54.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12907
2.14,60.7,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13540
2.06,61.5,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18439
2.01,64.6,55.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15394
2.1,60.4,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16479
2.05,61.8,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18318
2.37,61.9,55.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18508
2.09,61.1,56.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18392
2.0,63.3,59.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11189
2.03,62.6,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17975
2.03,63.0,56.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13182
2.52,65.4,59.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13846
2.09,59.8,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14024
2.02,61.5,58.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16018
2.2,61.5,58.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12747
2.01,62.2,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17078
2.03,62.7,61.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15339
2.2,63.6,58.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13919
2.11,60.9,60.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18407
2.51,59.3,58.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16278
2.01,62.1,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9658
2.01,62.3,57.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13796
2.17,58.8,62.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14625
2.05,62.5,57.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17811
2.05,63.4,58.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12515
2.3,61.8,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18239
2.03,62.8,59.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13063
2.04,61.4,59.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13477
2.09,57.9,63.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16294
2.01,63.1,55.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13849
2.16,61.4,58.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14715
2.11,62.0,55.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15282
2.11,61.0,58.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12554
2.01,58.5,58.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16956
2.05,62.5,58.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16431
2.2,61.1,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16996
2.01,60.6,60.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11406
2.0,59.0,62.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14918
2.28,62.9,57.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16041
2.02,61.2,59.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17153
2.21,59.6,60.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16657
2.48,63.0,62.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17607
2.22,61.3,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18363
2.02,61.9,58.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15942
2.15,62.4,60.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13622
2.0,60.7,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15451
2.0,60.3,58.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12987
2.03,58.5,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16309
2.0,59.5,62.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15651
2.1,61.3,55.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18312
2.03,61.7,58.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13229
2.01,61.7,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18394
2.51,62.2,58.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18020
2.12,61.5,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13307
2.01,62.7,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17688
2.01,59.6,61.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11703
2.01,60.5,58.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12829
2.02,63.1,56.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15848
2.01,62.2,60.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13387
2.08,62.3,55.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12179
2.02,59.4,59.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14341
2.01,62.3,61.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17115
2.16,58.7,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18481
2.14,62.8,59.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15931
2.13,59.6,59.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15110
2.0,63.2,54.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13320
2.0,62.5,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7204
2.15,61.2,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11985
2.01,62.6,59.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16901
2.4,62.6,59.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16797
2.75,60.5,61.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15415
2.03,62.3,60.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16392
2.0,60.3,57.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12388
2.01,62.2,59.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12084
2.52,61.5,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17231
2.01,61.9,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14558
2.1,59.1,58.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12494
2.5,62.4,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15934
2.08,62.3,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15132
2.03,62.2,57.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12573
2.19,63.7,57.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11756
2.02,57.1,60.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12615
2.31,62.5,55.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17715
2.0,63.3,59.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17760
3.01,57.6,64.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18593
2.5,59.0,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18447
2.01,63.2,57.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14150
2.02,62.7,60.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11463
2.37,62.2,57.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16059
2.01,59.4,63.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14597
2.1,61.7,55.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13182
2.8,61.1,59.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15030
2.47,62.1,57.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15430
2.02,62.7,58.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18398
2.03,62.9,57.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16629
2.06,62.4,55.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14120
2.12,62.1,56.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14503
2.18,62.6,58.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12970
2.01,60.5,59.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12690
2.3,62.6,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18190
2.09,62.5,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17999
2.28,63.6,57.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9068
2.01,60.9,65.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15618
2.19,62.5,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15254
2.02,62.7,53.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18207
2.0,62.8,57.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11510
2.03,61.6,55.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16642
2.04,60.2,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18231
2.02,59.8,59.9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12598
2.01,60.9,58.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12048
2.19,61.8,60.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13355
2.0,58.5,58.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15249
2.2,58.9,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17905
2.01,61.6,61.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17191
2.02,65.5,57.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15765
2.0,64.1,55.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17898
2.01,60.9,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16733
2.0,62.8,57.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18803
2.03,61.9,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11379
2.06,62.0,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11040
2.12,61.4,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12284
2.1,61.3,58.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17606
2.02,63.5,60.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12915
2.01,63.2,59.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12229
2.26,63.1,58.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13797
2.27,68.6,56.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7131
2.42,62.3,58.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16198
2.0,60.0,56.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17953
2.05,60.8,58.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16896
2.24,60.5,59.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18299
2.1,65.2,56.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13007
2.12,61.5,58.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17254
2.0,64.2,59.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17740
2.0,59.8,55.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11255
2.16,61.0,57.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9036
2.01,63.8,57.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13976
2.74,64.9,61.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8807
2.02,62.2,57.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12736
2.02,60.6,57.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15334
2.01,63.8,59.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14799
2.23,61.2,58.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18149
2.04,59.9,58.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16389
2.0,59.3,60.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14918
2.12,62.7,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17068
2.52,60.6,60.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18179
2.3,61.3,58.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11051
2.01,62.1,56.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12048
2.05,62.1,59.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9850
2.0,63.5,59.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15025
4.0,63.3,58.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15984
2.5,67.0,57.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14194
2.16,63.0,55.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14691
2.0,62.2,57.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15745
2.0,63.0,54.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14319
2.05,62.2,57.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12743
2.04,63.6,60.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16420
2.03,61.6,58.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16075
2.01,61.3,60.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13940
2.19,61.5,57.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15509
2.01,60.5,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16778
2.01,63.4,57.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16111
2.49,66.3,58.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6289
2.38,60.9,59.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18522
3.0,67.1,57.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8044
